MPRN,Meter Serial Number,Read Value,Read Type,Read Date and End Time
10010803683,000000000022208324,0.0010,Active Import Interval (kWh),16-05-2025 06:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),16-05-2025 06:00
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),16-05-2025 06:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),16-05-2025 05:30
10010803683,000000000022208324,0.0020,Active Import Interval (kWh),16-05-2025 05:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),16-05-2025 05:00
10010803683,000000000022208324,0.1390,Active Import Interval (kWh),16-05-2025 05:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),16-05-2025 04:30
10010803683,000000000022208324,0.1820,Active Import Interval (kWh),16-05-2025 04:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),16-05-2025 04:00
10010803683,000000000022208324,0.9210,Active Import Interval (kWh),16-05-2025 04:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),16-05-2025 03:30
10010803683,000000000022208324,1.0960,Active Import Interval (kWh),16-05-2025 03:30
10010803683,000000000022208324,1.0580,Active Import Interval (kWh),16-05-2025 03:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),16-05-2025 03:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),16-05-2025 02:30
10010803683,000000000022208324,1.0500,Active Import Interval (kWh),16-05-2025 02:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),16-05-2025 02:00
10010803683,000000000022208324,0.2050,Active Import Interval (kWh),16-05-2025 02:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),16-05-2025 01:30
10010803683,000000000022208324,0.2260,Active Import Interval (kWh),16-05-2025 01:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),16-05-2025 01:00
10010803683,000000000022208324,0.2050,Active Import Interval (kWh),16-05-2025 01:00
10010803683,000000000022208324,0.6230,Active Import Interval (kWh),16-05-2025 00:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),16-05-2025 00:30
10010803683,000000000022208324,0.0010,Active Import Interval (kWh),16-05-2025 00:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),16-05-2025 00:00
10010803683,000000000022208324,0.0400,Active Import Interval (kWh),15-05-2025 23:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),15-05-2025 23:30
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),15-05-2025 23:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),15-05-2025 23:00
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),15-05-2025 22:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),15-05-2025 22:30
10010803683,000000000022208324,0.0010,Active Import Interval (kWh),15-05-2025 22:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),15-05-2025 22:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),15-05-2025 21:30
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),15-05-2025 21:30
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),15-05-2025 21:00
10010803683,000000000022208324,0.0100,Active Export Interval (kWh),15-05-2025 21:00
10010803683,000000000022208324,0.3160,Active Export Interval (kWh),15-05-2025 20:30
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),15-05-2025 20:30
10010803683,000000000022208324,0.4930,Active Export Interval (kWh),15-05-2025 20:00
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),15-05-2025 20:00
10010803683,000000000022208324,1.0630,Active Export Interval (kWh),15-05-2025 19:30
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),15-05-2025 19:30
10010803683,000000000022208324,1.3200,Active Export Interval (kWh),15-05-2025 19:00
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),15-05-2025 19:00
10010803683,000000000022208324,1.6460,Active Export Interval (kWh),15-05-2025 18:30
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),15-05-2025 18:30
10010803683,000000000022208324,2.0370,Active Export Interval (kWh),15-05-2025 18:00
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),15-05-2025 18:00
10010803683,000000000022208324,2.1420,Active Export Interval (kWh),15-05-2025 17:30
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),15-05-2025 17:30
10010803683,000000000022208324,2.1220,Active Export Interval (kWh),15-05-2025 17:00
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),15-05-2025 17:00
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),15-05-2025 16:30
10010803683,000000000022208324,2.2490,Active Export Interval (kWh),15-05-2025 16:30
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),15-05-2025 16:00
10010803683,000000000022208324,2.2350,Active Export Interval (kWh),15-05-2025 16:00
10010803683,000000000022208324,2.0120,Active Export Interval (kWh),15-05-2025 15:30
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),15-05-2025 15:30
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),15-05-2025 15:00
10010803683,000000000022208324,2.0880,Active Export Interval (kWh),15-05-2025 15:00
10010803683,000000000022208324,2.3420,Active Export Interval (kWh),15-05-2025 14:30
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),15-05-2025 14:30
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),15-05-2025 14:00
10010803683,000000000022208324,2.3140,Active Export Interval (kWh),15-05-2025 14:00
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),15-05-2025 13:30
10010803683,000000000022208324,2.3480,Active Export Interval (kWh),15-05-2025 13:30
10010803683,000000000022208324,2.3100,Active Export Interval (kWh),15-05-2025 13:00
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),15-05-2025 13:00
10010803683,000000000022208324,2.3600,Active Export Interval (kWh),15-05-2025 12:30
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),15-05-2025 12:30
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),15-05-2025 12:00
10010803683,000000000022208324,2.3090,Active Export Interval (kWh),15-05-2025 12:00
10010803683,000000000022208324,1.7830,Active Export Interval (kWh),15-05-2025 11:30
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),15-05-2025 11:30
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),15-05-2025 11:00
10010803683,000000000022208324,2.2270,Active Export Interval (kWh),15-05-2025 11:00
10010803683,000000000022208324,1.8100,Active Export Interval (kWh),15-05-2025 10:30
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),15-05-2025 10:30
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),15-05-2025 10:00
10010803683,000000000022208324,1.4160,Active Export Interval (kWh),15-05-2025 10:00
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),15-05-2025 09:30
10010803683,000000000022208324,1.5610,Active Export Interval (kWh),15-05-2025 09:30
10010803683,000000000022208324,1.1810,Active Export Interval (kWh),15-05-2025 09:00
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),15-05-2025 09:00
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),15-05-2025 08:30
10010803683,000000000022208324,0.2180,Active Export Interval (kWh),15-05-2025 08:30
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),15-05-2025 08:00
10010803683,000000000022208324,0.0030,Active Export Interval (kWh),15-05-2025 08:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),15-05-2025 07:30
10010803683,000000000022208324,0.0010,Active Import Interval (kWh),15-05-2025 07:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),15-05-2025 07:00
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),15-05-2025 07:00
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),15-05-2025 06:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),15-05-2025 06:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),15-05-2025 06:00
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),15-05-2025 06:00
10010803683,000000000022208324,0.0020,Active Import Interval (kWh),15-05-2025 05:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),15-05-2025 05:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),15-05-2025 05:00
10010803683,000000000022208324,0.1440,Active Import Interval (kWh),15-05-2025 05:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),15-05-2025 04:30
10010803683,000000000022208324,0.1460,Active Import Interval (kWh),15-05-2025 04:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),15-05-2025 04:00
10010803683,000000000022208324,0.9190,Active Import Interval (kWh),15-05-2025 04:00
10010803683,000000000022208324,1.0630,Active Import Interval (kWh),15-05-2025 03:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),15-05-2025 03:30
10010803683,000000000022208324,1.0250,Active Import Interval (kWh),15-05-2025 03:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),15-05-2025 03:00
10010803683,000000000022208324,1.0420,Active Import Interval (kWh),15-05-2025 02:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),15-05-2025 02:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),15-05-2025 02:00
10010803683,000000000022208324,0.2130,Active Import Interval (kWh),15-05-2025 02:00
10010803683,000000000022208324,0.1780,Active Import Interval (kWh),15-05-2025 01:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),15-05-2025 01:30
10010803683,000000000022208324,0.2130,Active Import Interval (kWh),15-05-2025 01:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),15-05-2025 01:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),15-05-2025 00:30
10010803683,000000000022208324,0.0130,Active Import Interval (kWh),15-05-2025 00:30
10010803683,000000000022208324,0.0010,Active Import Interval (kWh),15-05-2025 00:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),15-05-2025 00:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),14-05-2025 23:30
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),14-05-2025 23:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),14-05-2025 23:00
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),14-05-2025 23:00
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),14-05-2025 22:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),14-05-2025 22:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),14-05-2025 22:00
10010803683,000000000022208324,0.0010,Active Import Interval (kWh),14-05-2025 22:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),14-05-2025 21:30
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),14-05-2025 21:30
10010803683,000000000022208324,0.0250,Active Export Interval (kWh),14-05-2025 21:00
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),14-05-2025 21:00
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),14-05-2025 20:30
10010803683,000000000022208324,0.2650,Active Export Interval (kWh),14-05-2025 20:30
10010803683,000000000022208324,0.4080,Active Export Interval (kWh),14-05-2025 20:00
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),14-05-2025 20:00
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),14-05-2025 19:30
10010803683,000000000022208324,0.1820,Active Export Interval (kWh),14-05-2025 19:30
10010803683,000000000022208324,0.0030,Active Import Interval (kWh),14-05-2025 19:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),14-05-2025 19:00
10010803683,000000000022208324,0.1220,Active Import Interval (kWh),14-05-2025 18:30
10010803683,000000000022208324,0.2270,Active Export Interval (kWh),14-05-2025 18:30
10010803683,000000000022208324,0.0490,Active Import Interval (kWh),14-05-2025 18:00
10010803683,000000000022208324,1.1470,Active Export Interval (kWh),14-05-2025 18:00
10010803683,000000000022208324,2.1430,Active Export Interval (kWh),14-05-2025 17:30
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),14-05-2025 17:30
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),14-05-2025 17:00
10010803683,000000000022208324,2.2530,Active Export Interval (kWh),14-05-2025 17:00
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),14-05-2025 16:30
10010803683,000000000022208324,1.8410,Active Export Interval (kWh),14-05-2025 16:30
10010803683,000000000022208324,1.7460,Active Export Interval (kWh),14-05-2025 16:00
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),14-05-2025 16:00
10010803683,000000000022208324,2.0930,Active Export Interval (kWh),14-05-2025 15:30
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),14-05-2025 15:30
10010803683,000000000022208324,2.0840,Active Export Interval (kWh),14-05-2025 15:00
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),14-05-2025 15:00
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),14-05-2025 14:30
10010803683,000000000022208324,2.2910,Active Export Interval (kWh),14-05-2025 14:30
10010803683,000000000022208324,2.1110,Active Export Interval (kWh),14-05-2025 14:00
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),14-05-2025 14:00
10010803683,000000000022208324,2.3250,Active Export Interval (kWh),14-05-2025 13:30
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),14-05-2025 13:30
10010803683,000000000022208324,2.3030,Active Export Interval (kWh),14-05-2025 13:00
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),14-05-2025 13:00
10010803683,000000000022208324,2.3030,Active Export Interval (kWh),14-05-2025 12:30
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),14-05-2025 12:30
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),14-05-2025 12:00
10010803683,000000000022208324,2.2990,Active Export Interval (kWh),14-05-2025 12:00
10010803683,000000000022208324,2.1090,Active Export Interval (kWh),14-05-2025 11:30
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),14-05-2025 11:30
10010803683,000000000022208324,1.9430,Active Export Interval (kWh),14-05-2025 11:00
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),14-05-2025 11:00
10010803683,000000000022208324,1.9400,Active Export Interval (kWh),14-05-2025 10:30
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),14-05-2025 10:30
10010803683,000000000022208324,1.8380,Active Export Interval (kWh),14-05-2025 10:00
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),14-05-2025 10:00
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),14-05-2025 09:30
10010803683,000000000022208324,1.2590,Active Export Interval (kWh),14-05-2025 09:30
10010803683,000000000022208324,0.6230,Active Export Interval (kWh),14-05-2025 09:00
10010803683,000000000022208324,0.0030,Active Import Interval (kWh),14-05-2025 09:00
10010803683,000000000022208324,0.0100,Active Export Interval (kWh),14-05-2025 08:30
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),14-05-2025 08:30
10010803683,000000000022208324,0.0040,Active Export Interval (kWh),14-05-2025 08:00
10010803683,000000000022208324,0.1820,Active Import Interval (kWh),14-05-2025 08:00
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),14-05-2025 07:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),14-05-2025 07:30
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),14-05-2025 07:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),14-05-2025 07:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),14-05-2025 06:30
10010803683,000000000022208324,0.0010,Active Import Interval (kWh),14-05-2025 06:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),14-05-2025 06:00
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),14-05-2025 06:00
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),14-05-2025 05:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),14-05-2025 05:30
10010803683,000000000022208324,0.1420,Active Import Interval (kWh),14-05-2025 05:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),14-05-2025 05:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),14-05-2025 04:30
10010803683,000000000022208324,0.1590,Active Import Interval (kWh),14-05-2025 04:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),14-05-2025 04:00
10010803683,000000000022208324,0.9800,Active Import Interval (kWh),14-05-2025 04:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),14-05-2025 03:30
10010803683,000000000022208324,1.0520,Active Import Interval (kWh),14-05-2025 03:30
10010803683,000000000022208324,1.0680,Active Import Interval (kWh),14-05-2025 03:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),14-05-2025 03:00
10010803683,000000000022208324,1.0350,Active Import Interval (kWh),14-05-2025 02:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),14-05-2025 02:30
10010803683,000000000022208324,0.1500,Active Import Interval (kWh),14-05-2025 02:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),14-05-2025 02:00
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),14-05-2025 01:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),14-05-2025 01:30
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),14-05-2025 01:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),14-05-2025 01:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),14-05-2025 00:30
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),14-05-2025 00:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),14-05-2025 00:00
10010803683,000000000022208324,0.0010,Active Import Interval (kWh),14-05-2025 00:00
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),13-05-2025 23:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),13-05-2025 23:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),13-05-2025 23:00
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),13-05-2025 23:00
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),13-05-2025 22:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),13-05-2025 22:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),13-05-2025 22:00
10010803683,000000000022208324,0.0010,Active Import Interval (kWh),13-05-2025 22:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),13-05-2025 21:30
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),13-05-2025 21:30
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),13-05-2025 21:00
10010803683,000000000022208324,0.0410,Active Export Interval (kWh),13-05-2025 21:00
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),13-05-2025 20:30
10010803683,000000000022208324,0.4230,Active Export Interval (kWh),13-05-2025 20:30
10010803683,000000000022208324,0.0110,Active Import Interval (kWh),13-05-2025 20:00
10010803683,000000000022208324,0.6630,Active Export Interval (kWh),13-05-2025 20:00
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),13-05-2025 19:30
10010803683,000000000022208324,0.5170,Active Export Interval (kWh),13-05-2025 19:30
10010803683,000000000022208324,0.7770,Active Export Interval (kWh),13-05-2025 19:00
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),13-05-2025 19:00
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),13-05-2025 18:30
10010803683,000000000022208324,1.6070,Active Export Interval (kWh),13-05-2025 18:30
10010803683,000000000022208324,0.5450,Active Export Interval (kWh),13-05-2025 18:00
10010803683,000000000022208324,0.7130,Active Import Interval (kWh),13-05-2025 18:00
10010803683,000000000022208324,1.6440,Active Export Interval (kWh),13-05-2025 17:30
10010803683,000000000022208324,0.0210,Active Import Interval (kWh),13-05-2025 17:30
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),13-05-2025 17:00
10010803683,000000000022208324,1.9500,Active Export Interval (kWh),13-05-2025 17:00
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),13-05-2025 16:30
10010803683,000000000022208324,1.6400,Active Export Interval (kWh),13-05-2025 16:30
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),13-05-2025 16:00
10010803683,000000000022208324,1.9090,Active Export Interval (kWh),13-05-2025 16:00
10010803683,000000000022208324,2.0960,Active Export Interval (kWh),13-05-2025 15:30
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),13-05-2025 15:30
10010803683,000000000022208324,0.0030,Active Import Interval (kWh),13-05-2025 15:00
10010803683,000000000022208324,1.4980,Active Export Interval (kWh),13-05-2025 15:00
10010803683,000000000022208324,1.5480,Active Export Interval (kWh),13-05-2025 14:30
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),13-05-2025 14:30
10010803683,000000000022208324,1.2610,Active Export Interval (kWh),13-05-2025 14:00
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),13-05-2025 14:00
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),13-05-2025 13:30
10010803683,000000000022208324,2.2410,Active Export Interval (kWh),13-05-2025 13:30
10010803683,000000000022208324,1.7470,Active Export Interval (kWh),13-05-2025 13:00
10010803683,000000000022208324,0.0010,Active Import Interval (kWh),13-05-2025 13:00
10010803683,000000000022208324,2.3510,Active Export Interval (kWh),13-05-2025 12:30
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),13-05-2025 12:30
10010803683,000000000022208324,2.3730,Active Export Interval (kWh),13-05-2025 12:00
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),13-05-2025 12:00
10010803683,000000000022208324,2.3450,Active Export Interval (kWh),13-05-2025 11:30
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),13-05-2025 11:30
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),13-05-2025 11:00
10010803683,000000000022208324,2.3570,Active Export Interval (kWh),13-05-2025 11:00
10010803683,000000000022208324,2.2860,Active Export Interval (kWh),13-05-2025 10:30
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),13-05-2025 10:30
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),13-05-2025 10:00
10010803683,000000000022208324,1.8900,Active Export Interval (kWh),13-05-2025 10:00
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),13-05-2025 09:30
10010803683,000000000022208324,1.5500,Active Export Interval (kWh),13-05-2025 09:30
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),13-05-2025 09:00
10010803683,000000000022208324,1.2250,Active Export Interval (kWh),13-05-2025 09:00
10010803683,000000000022208324,0.0040,Active Import Interval (kWh),13-05-2025 08:30
10010803683,000000000022208324,0.8370,Active Export Interval (kWh),13-05-2025 08:30
10010803683,000000000022208324,0.3750,Active Export Interval (kWh),13-05-2025 08:00
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),13-05-2025 08:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),13-05-2025 07:30
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),13-05-2025 07:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),13-05-2025 07:00
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),13-05-2025 07:00
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),13-05-2025 06:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),13-05-2025 06:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),13-05-2025 06:00
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),13-05-2025 06:00
10010803683,000000000022208324,0.0010,Active Import Interval (kWh),13-05-2025 05:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),13-05-2025 05:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),13-05-2025 05:00
10010803683,000000000022208324,0.1220,Active Import Interval (kWh),13-05-2025 05:00
10010803683,000000000022208324,0.1530,Active Import Interval (kWh),13-05-2025 04:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),13-05-2025 04:30
10010803683,000000000022208324,0.9450,Active Import Interval (kWh),13-05-2025 04:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),13-05-2025 04:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),13-05-2025 03:30
10010803683,000000000022208324,1.0720,Active Import Interval (kWh),13-05-2025 03:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),13-05-2025 03:00
10010803683,000000000022208324,1.0450,Active Import Interval (kWh),13-05-2025 03:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),13-05-2025 02:30
10010803683,000000000022208324,1.0150,Active Import Interval (kWh),13-05-2025 02:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),13-05-2025 02:00
10010803683,000000000022208324,0.2120,Active Import Interval (kWh),13-05-2025 02:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),13-05-2025 01:30
10010803683,000000000022208324,0.0690,Active Import Interval (kWh),13-05-2025 01:30
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),13-05-2025 01:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),13-05-2025 01:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),13-05-2025 00:30
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),13-05-2025 00:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),13-05-2025 00:00
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),13-05-2025 00:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),12-05-2025 23:30
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),12-05-2025 23:30
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),12-05-2025 23:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),12-05-2025 23:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),12-05-2025 22:30
10010803683,000000000022208324,0.0020,Active Import Interval (kWh),12-05-2025 22:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),12-05-2025 22:00
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),12-05-2025 22:00
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),12-05-2025 21:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),12-05-2025 21:30
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),12-05-2025 21:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),12-05-2025 21:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),12-05-2025 20:30
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),12-05-2025 20:30
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),12-05-2025 20:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),12-05-2025 20:00
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),12-05-2025 19:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),12-05-2025 19:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),12-05-2025 19:00
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),12-05-2025 19:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),12-05-2025 18:30
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),12-05-2025 18:30
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),12-05-2025 18:00
10010803683,000000000022208324,0.0160,Active Export Interval (kWh),12-05-2025 18:00
10010803683,000000000022208324,0.3810,Active Export Interval (kWh),12-05-2025 17:30
10010803683,000000000022208324,0.0530,Active Import Interval (kWh),12-05-2025 17:30
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),12-05-2025 17:00
10010803683,000000000022208324,1.2260,Active Export Interval (kWh),12-05-2025 17:00
10010803683,000000000022208324,1.5670,Active Export Interval (kWh),12-05-2025 16:30
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),12-05-2025 16:30
10010803683,000000000022208324,0.9880,Active Export Interval (kWh),12-05-2025 16:00
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),12-05-2025 16:00
10010803683,000000000022208324,2.1240,Active Export Interval (kWh),12-05-2025 15:30
10010803683,000000000022208324,0.0000,Active Import Interval (kWh),12-05-2025 15:30
